Url,Title,Overview,Genres
https://www.themoviedb.org/tv/1649-sliders?language=en-US,Sliders,"In his basement in San Francisco, boy-genius Quinn Mallory unlocks the doorway to an infinite number of Earths. During a test run, Quinn invites co-worker Wade Welles and his teacher Professor Maximillian Arturo to see his new invention. But an increase in power and an early departure leave all three, plus a washed-up soul singer named Rembrandt ""Crying Man"" Brown, lost in a parallel world. Now they must ""slide"" from world to world, not only adapting to their changing surroundings, but also trying to get back to their world. Will they ever make it home?","Action & Adventure, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/25831-k-9?language=en-US,K-9,"K-9 is a British/Australian comedy/adventure series focusing on the adventures of the robot dog K-9 from the television show Doctor Who, achieved by mixing computer animation and live action. The first episode aired as a sneak preview of the series on Halloween 2009 on satellite channel Disney XD in the UK & Ireland. As of October 2010, the full series has commenced airing on Network Ten in Australia, Disney XD in the UK & Ireland; Scandinavia, Poland, Italy and The Netherlands and Disney Channel CEE in Bulgaria, Romania, Moldava, Slovakia, Hungary and The Czech Republic. In the UK, Channel 5 broadcast the first season between December 2010 and April 2011. The US cable channel Syfy began airing the series on 25 December 2012, initially by broadcasting the entire first season in an all-day marathon.","Comedy, Family, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/85236-q?language=en-US,Neo Ultra Q,"Ultra Q has returned, and continues investigations of monstrous appearances and strange ecological phenomenons.","Mystery, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/82856-the-mandalorian?language=en-US,The Mandalorian,"After the fall of the Galactic Empire, lawlessness has spread throughout the galaxy. A lone gunfighter makes his way through the outer reaches, earning his keep as a bounty hunter.","Sci-Fi & Fantasy, Action & Adventure, Drama"
https://www.themoviedb.org/tv/71673?language=en-US,Princess Agents,"During the Warring Period, slave girl Chu Qiao survives a deadly hunting game and is drawn into the ruthless power struggles of the Yuwen family. Trained by Yuwen Yue and bonded with Prince Yan Xun, she faces betrayal and war. As Yan Xun becomes consumed by revenge, Chu Qiao forges her own path, rising as a military strategist and fighting to end slavery.",Drama
https://www.themoviedb.org/tv/78191-you?language=en-US,You,"A dangerously charming, intensely obsessive young man goes to extreme measures to insert himself into the lives of those he is transfixed by.",Drama
https://www.themoviedb.org/tv/42860?language=en-US,Bartender,A genius bartender uses his talents to ease the worries and soothe the souls of troubled customers.,"Animation, Drama"
https://www.themoviedb.org/tv/251939-poppa-s-house?language=en-US,Poppa's House,"Legendary talk radio host and happily divorced Poppa has his point of view challenged at work when a new female co-host is hired, and at home where he finds himself still parenting his adult son, a brilliant dreamer who is trying to pursue his passion while being a responsible father and husband.",Comedy
https://www.themoviedb.org/tv/220688-sa-piling-ni-nanay?language=en-US,Sa Piling ni Nanay,We don't have an overview translated in English. Help us expand our database by adding one.,"Drama, Crime, Action & Adventure"
https://www.themoviedb.org/tv/1621-boardwalk-empire?language=en-US,Boardwalk Empire,"Atlantic City at the dawn of Prohibition is a place where the rules don't apply. And the man who runs things -- legally and otherwise -- is the town's treasurer, Enoch ""Nucky"" Thompson, who is equal parts politician and gangster.","Crime, Drama"
https://www.themoviedb.org/tv/37632-switched-at-birth?language=en-US,Switched at Birth,"The story of two teenage girls who discover they were accidentally switched as newborns in the hospital. Bay Kennish grew up in a wealthy family with two parents and a brother, while Daphne Vasquez, who lost her hearing at an early age due to a case of meningitis, grew up with a single mother in a working-class neighborhood. Things come to a dramatic head when both families meet and struggle to learn how to live together for the sake of the girls.","Drama, Family"
https://www.themoviedb.org/tv/31537-pit-bulls-and-parolees?language=en-US,Pit Bulls and Parolees,"Follow Tia Torres, founder of Villalobos Rescue Center, and her family as they rehabilitate both felons and ill-reputed pit bulls who come together to rescue one another from their dim pasts, and bring new meaning to life.","Documentary, Reality, Drama"
https://www.themoviedb.org/tv/58899-guerra-de-mujeres?language=en-US,Guerra de mujeres,Guerra de mujeres is a telenovela produced by Venevisión in 2001. Gaby Espino and Jorge Reyes starred as the main protagonists.,"Drama, Soap"
https://www.themoviedb.org/tv/137228-la-casa-de-los-famosos?language=en-US,La Casa de los Famosos,We don't have an overview translated in English. Help us expand our database by adding one.,Reality
https://www.themoviedb.org/tv/6081-wagon-train?language=en-US,Wagon Train,"The series initially starred veteran movie supporting actor Ward Bond as the wagon master, later replaced upon his death by John McIntire, and Robert Horton as the scout, subsequently replaced by lookalike Robert Fuller a year after Horton had decided to leave the series.The series was inspired by the 1950 film Wagon Master directed by John Ford and starring Ben Johnson, Harry Carey Jr. and Ward Bond, and harkens back to the early widescreen wagon train epic The Big Trail starring John Wayne and featuring Bond in his first major screen appearance playing a supporting role. Horton's buckskin outfit as the scout in the first season of the television series resembles Wayne's, who also played the wagon train's scout in the earlier film.","Western, Drama, Family"
https://www.themoviedb.org/tv/49009-the-goldbergs?language=en-US,The Goldbergs,"Before there were parenting blogs, trophies for showing up, and peanut allergies, there was a simpler time called the '80s. For geeky 11-year old Adam these were his wonder years and he faced them armed with a video camera to capture all the crazy. The Goldbergs are a loving family like any other, just with a lot more yelling.","Family, Comedy"
https://www.themoviedb.org/tv/83631-what-we-do-in-the-shadows?language=en-US,What We Do in the Shadows,"A documentary-style look into the daily (or rather, nightly) lives of a group of vampires in Staten Island who have “lived” together for hundreds and hundreds of years.","Comedy, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/21328-the-stu-erwin-show?language=en-US,The Stu Erwin Show,The Stu Erwin Show is an American sitcom which aired on ABC for five seasons from 1950 to 1955.,Comedy
https://www.themoviedb.org/tv/61424?language=en-US,Survival Game Club,"Momoka is a high school student who's mastered the art of blending in after transferring from one school to another several times. Despite her ability to fly under the radar, she finds herself recruited by her new school's survival game club. Most of the other girls in the club are a bit eccentric in one way or another: there's the wealthy gun nut, the cosplaying otaku, and the seemingly cute girl with a terrifying dark side. Momoka, however, is just as eccentric herself. (Source: ANN)","Animation, Comedy, Action & Adventure"
https://www.themoviedb.org/tv/4288-beetlejuice?language=en-US,Beetlejuice,"The adventures of preteen goth Lydia Deetz and her undead friend Beetlejuice as they explore The Neitherworld, a wacky afterlife realm inhabited by monsters, ghosts, ghouls and zombies.","Animation, Sci-Fi & Fantasy, Comedy"
https://www.themoviedb.org/tv/99489?language=en-US,The Penthouse,"A woman puts everything on the line to achieve her goal of being able to move into a luxury penthouse in the Gangnam District. In the process, she gradually finds herself turning into a monster.","Drama, Mystery"
https://www.themoviedb.org/tv/53020?language=en-US,Teekyu,"The series follows the hilarious everyday routines of four girls in the Kameido High tennis club who, on occasion, actually play some tennis.","Animation, Comedy"
https://www.themoviedb.org/tv/505-dad-s-army?language=en-US,Dad's Army,"Introducing the Walmington-On-Sea home guard. During WW2, in a fictional British seaside town, a ragtag group of Home Guard local defense volunteers prepare for an imminent German invasion.",Comedy
